time,instrument_token,trading_symbol,last_price,volume_traded,oi,last_traded_quantity,average_traded_price,total_buy_quantity,total_sell_quantity,day_open,day_high,day_low,day_close,change,last_trade_time,oi_delta,volume_delta,aggressor_side,cvd_change,depth_toxicity_tick,kyle_lambda_tick,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_orders_1,bid_orders_2,bid_orders_3,bid_orders_4,bid_orders_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_orders_1,ask_orders_2,ask_orders_3,ask_orders_4,ask_orders_5
2025-12-29 07:18:55+00:00,12683010,NIFTY25DECFUT,25979.90,3348975,11154825,75,26023.89,302175,417750,26080.00,26100.20,25972.40,26060.20,-0.31,2025-12-29 07:18:50+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.90,25974.80,25974.60,25974.50,25974.40,75,75,75,300,300,1,1,1,4,4,25978.90,25979.80,25979.90,25980.00,25980.10,75,75,75,525,75,1,1,1,5,1
2025-12-29 07:18:56+00:00,12683010,NIFTY25DECFUT,25977.30,3349350,11154825,75,26023.89,297975,418350,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:18:54+00:00,0,375,BUY,375,0.0962,0.000615,25974.90,25974.80,25974.60,25974.50,25974.40,225,300,600,300,225,3,4,3,4,3,25977.30,25980.00,25980.70,25980.80,25980.90,75,525,600,75,600,1,5,1,1,1
2025-12-29 07:18:57+00:00,12683010,NIFTY25DECFUT,25976.80,3349875,11154825,75,26023.88,302250,418875,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:18:57+00:00,0,900,BUY,900,0.2500,0.000861,25975.90,25974.90,25974.80,25974.60,25974.50,75,75,300,750,150,1,1,4,5,2,25976.30,25980.00,25980.30,25980.90,25981.00,75,525,75,600,75,1,5,1,1,1
2025-12-29 07:18:58+00:00,12683010,NIFTY25DECFUT,25977.60,3350025,11154825,75,26023.88,302250,420525,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:18:57+00:00,0,675,BUY,675,0.1837,0.000626,25974.90,25974.80,25974.60,25974.50,25974.40,75,300,600,300,375,1,4,3,4,4,25975.60,25980.00,25980.30,25980.90,25981.00,75,525,75,600,75,1,5,1,1,1
2025-12-29 07:18:59+00:00,12683010,NIFTY25DECFUT,25977.60,3350250,11154825,75,26023.87,298050,421875,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:18:58+00:00,0,900,BUY,900,0.2308,0.000077,25976.00,25975.60,25974.60,25974.50,25974.40,75,75,600,75,300,1,1,3,1,3,25978.60,25980.00,25980.90,25981.00,25981.80,75,525,600,75,600,1,5,1,1,1
2025-12-29 07:19:00+00:00,12683010,NIFTY25DECFUT,25977.60,3350250,11154825,75,26023.87,291300,423675,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:18:58+00:00,0,225,BUY,225,0.0732,0.000000,25976.10,25976.00,25974.60,25974.50,25974.40,75,75,525,75,225,1,1,2,1,2,25980.00,25980.70,25980.80,25980.90,25981.00,525,600,75,600,75,5,1,1,1,1
2025-12-29 07:19:01+00:00,12683010,NIFTY25DECFUT,25976.90,3350250,11154825,75,26023.87,291300,423675,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:18:58+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25976.10,25976.00,25974.60,25974.50,25974.40,75,75,525,75,225,1,1,2,1,2,25980.00,25980.70,25980.80,25980.90,25981.00,525,600,75,600,75,5,1,1,1,1
2025-12-29 07:19:03+00:00,12683010,NIFTY25DECFUT,25976.90,3350550,11154825,75,26023.87,295650,423525,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:01+00:00,0,300,SELL,-300,0.0606,0.000000,25976.20,25974.40,25974.30,25974.20,25974.10,150,150,150,750,1275,2,2,1,6,10,25979.40,25980.00,25980.30,25980.40,25980.50,375,525,600,75,600,1,5,1,1,1
2025-12-29 07:19:04+00:00,12683010,NIFTY25DECFUT,25979.30,3350700,11154825,75,26023.87,295875,420975,26080.00,26100.20,25972.40,26060.20,-0.31,2025-12-29 07:19:03+00:00,0,450,BUY,450,0.0952,0.000360,25976.20,25974.40,25974.30,25974.20,25974.10,150,150,150,600,1200,2,2,1,4,9,25979.40,25979.90,25980.00,25980.30,25980.40,225,600,525,600,75,1,1,5,1,1
2025-12-29 07:19:05+00:00,12683010,NIFTY25DECFUT,25979.30,3350775,11154825,75,26023.87,284625,421725,26080.00,26100.20,25972.40,26060.20,-0.31,2025-12-29 07:19:04+00:00,0,225,BUY,225,0.0682,0.000727,25976.30,25975.00,25974.40,25974.20,25974.10,75,75,75,450,375,1,1,1,2,3,25979.30,25979.40,25979.90,25980.00,25980.50,75,225,600,525,600,1,1,1,5,1
2025-12-29 07:19:06+00:00,12683010,NIFTY25DECFUT,25979.30,3350775,11154825,75,26023.87,291375,422100,26080.00,26100.20,25972.40,26060.20,-0.31,2025-12-29 07:19:04+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25976.30,25975.00,25974.20,25974.10,25974.00,75,75,375,375,825,1,1,1,3,7,25979.40,25979.90,25980.00,25980.10,25980.60,225,600,1125,75,75,1,1,6,1,1
2025-12-29 07:19:07+00:00,12683010,NIFTY25DECFUT,25979.30,3350775,11154825,75,26023.87,293550,422100,26080.00,26100.20,25972.40,26060.20,-0.31,2025-12-29 07:19:04+00:00,0,75,BUY,75,0.0222,0.000030,25976.30,25975.00,25974.00,25973.90,25973.80,75,75,675,150,300,1,1,6,2,3,25979.30,25979.40,25979.90,25980.00,25980.10,75,225,600,1050,75,1,1,1,5,1
2025-12-29 07:19:08+00:00,12683010,NIFTY25DECFUT,25979.30,3350775,11154825,75,26023.87,287925,423450,26080.00,26100.20,25972.40,26060.20,-0.31,2025-12-29 07:19:04+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25975.10,25974.20,25974.00,25973.60,25973.50,75,75,150,600,600,1,1,2,3,3,25979.20,25979.30,25979.40,25979.90,25980.00,75,675,225,600,525,1,2,1,1,5
2025-12-29 07:19:09+00:00,12683010,NIFTY25DECFUT,25980.00,3350775,11154825,75,26023.87,278175,423975,26080.00,26100.20,25972.40,26060.20,-0.31,2025-12-29 07:19:04+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25975.10,25974.10,25974.00,25973.10,25973.00,150,75,75,75,375,2,1,1,1,3,25979.10,25979.20,25979.30,25979.40,25980.00,675,675,75,225,525,2,2,1,1,5
2025-12-29 07:19:10+00:00,12683010,NIFTY25DECFUT,25980.00,3352650,11154825,75,26023.84,292050,425925,26080.00,26100.20,25972.40,26060.20,-0.31,2025-12-29 07:19:09+00:00,0,1875,BUY,1875,0.3623,0.000135,25975.10,25974.10,25974.00,25973.10,25973.00,150,75,75,75,1125,2,1,1,1,6,25979.50,25979.80,25979.90,25980.00,25980.20,150,75,750,225,600,2,1,2,2,1
2025-12-29 07:19:11+00:00,12683010,NIFTY25DECFUT,25980.00,3352650,11154825,75,26023.84,295575,424200,26080.00,26100.20,25972.40,26060.20,-0.31,2025-12-29 07:19:09+00:00,0,1875,BUY,1875,0.3205,0.000120,25975.10,25974.10,25974.00,25973.40,25973.20,150,75,75,75,750,2,1,1,1,2,25978.00,25979.50,25980.00,25980.40,25980.50,75,150,225,600,1800,1,2,2,1,9
2025-12-29 07:19:12+00:00,12683010,NIFTY25DECFUT,25978.00,3352725,11154825,75,26023.84,294075,424950,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:12+00:00,0,75,BUY,75,0.0345,0.000000,25975.20,25974.10,25974.00,25973.40,25973.30,75,75,75,75,150,1,1,1,1,1,25979.40,25979.90,25980.00,25980.30,25980.40,75,75,225,600,675,1,1,2,1,2
2025-12-29 07:19:13+00:00,12683010,NIFTY25DECFUT,25978.00,3352725,11154825,75,26023.84,293400,424650,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:12+00:00,0,75,BUY,75,0.0357,0.000952,25975.20,25974.10,25974.00,25973.40,25973.10,75,75,75,75,75,1,1,1,1,1,25979.40,25979.80,25980.00,25980.30,25980.40,75,75,225,600,675,1,1,2,1,2
2025-12-29 07:19:14+00:00,12683010,NIFTY25DECFUT,25978.00,3352725,11154825,75,26023.84,295050,423900,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:12+00:00,0,75,BUY,75,0.0182,0.000485,25974.20,25974.10,25974.00,25973.10,25973.00,75,75,75,750,1425,1,1,1,3,8,25979.40,25979.80,25980.00,25980.30,25980.40,75,75,225,600,675,1,1,2,1,2
2025-12-29 07:19:15+00:00,12683010,NIFTY25DECFUT,25978.00,3352725,11154825,75,26023.84,296175,420750,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:12+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.20,25974.10,25974.00,25973.30,25973.20,75,75,75,75,900,1,1,1,1,4,25979.40,25979.70,25980.00,25980.40,25980.50,75,75,225,675,1575,1,1,2,2,7
2025-12-29 07:19:16+00:00,12683010,NIFTY25DECFUT,25978.00,3352725,11154825,75,26023.84,295500,422250,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:12+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.20,25974.10,25974.00,25973.40,25973.20,75,75,75,225,975,1,1,1,2,5,25979.70,25980.00,25980.30,25980.40,25980.50,150,225,600,675,975,2,2,1,2,6
2025-12-29 07:19:18+00:00,12683010,NIFTY25DECFUT,25974.30,3352875,11154825,75,26023.84,296025,421950,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:16+00:00,0,150,SELL,-150,0.0333,0.000822,25974.30,25974.20,25974.00,25973.40,25973.30,75,225,75,225,750,1,2,1,2,3,25979.70,25980.00,25980.40,25980.50,25980.60,150,300,75,975,1500,2,3,1,6,4
2025-12-29 07:19:19+00:00,12683010,NIFTY25DECFUT,25974.30,3352950,11154825,75,26023.84,290100,424200,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:17+00:00,0,75,SELL,-75,0.0192,0.000000,25974.00,25973.50,25973.10,25973.00,25972.90,225,75,75,525,975,2,1,1,4,6,25979.00,25979.60,25979.90,25980.00,25980.20,300,150,600,300,600,2,2,1,3,1
2025-12-29 07:19:20+00:00,12683010,NIFTY25DECFUT,25977.60,3353025,11154825,75,26023.84,291225,423975,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:20+00:00,0,75,BUY,75,0.0227,0.001000,25974.00,25973.40,25973.10,25973.00,25972.90,75,75,75,375,975,1,1,1,3,6,25977.60,25979.00,25979.50,25979.60,25979.90,75,300,600,75,600,1,2,1,1,1
2025-12-29 07:19:21+00:00,12683010,NIFTY25DECFUT,25977.60,3353025,11154825,75,26023.84,292875,423600,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:20+00:00,0,300,BUY,300,0.0727,0.000097,25974.00,25973.40,25973.00,25972.90,25972.80,75,75,375,975,675,1,1,3,6,2,25977.60,25979.00,25979.50,25979.60,25979.90,75,300,600,75,600,1,2,1,1,1
2025-12-29 07:19:22+00:00,12683010,NIFTY25DECFUT,25977.60,3353100,11154825,75,26023.84,294225,423300,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:22+00:00,0,75,BUY,75,0.0154,0.000000,25974.00,25973.40,25972.90,25972.80,25972.70,75,75,975,975,1350,1,1,6,2,8,25977.60,25979.00,25979.60,25979.90,25980.00,75,300,75,600,300,1,2,1,1,3
2025-12-29 07:19:23+00:00,12683010,NIFTY25DECFUT,25977.60,3353100,11154825,75,26023.84,293850,423525,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:22+00:00,0,75,BUY,75,0.0141,0.000000,25974.00,25973.40,25972.90,25972.80,25972.70,75,75,975,975,1200,1,1,6,2,7,25977.60,25979.00,25979.60,25979.90,25980.00,75,300,75,600,900,1,2,1,1,4
2025-12-29 07:19:24+00:00,12683010,NIFTY25DECFUT,25977.60,3353100,11154825,75,26023.84,293925,422250,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:22+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25973.00,25972.90,25972.70,25972.60,150,75,975,450,375,2,1,6,4,3,25977.60,25979.00,25979.50,25979.60,25979.90,75,300,600,75,600,1,2,1,1,1
2025-12-29 07:19:25+00:00,12683010,NIFTY25DECFUT,25977.60,3353175,11154825,75,26023.83,294450,421500,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:24+00:00,0,75,BUY,75,0.0233,0.000000,25974.00,25973.00,25972.90,25972.70,25972.60,150,75,750,150,900,2,1,4,2,4,25977.30,25979.00,25979.30,25979.50,25979.60,75,300,75,600,75,1,2,1,1,1
2025-12-29 07:19:26+00:00,12683010,NIFTY25DECFUT,25977.60,3353175,11154825,75,26023.83,294825,421650,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:24+00:00,0,150,BUY,150,0.0417,0.000000,25974.00,25973.00,25972.90,25972.80,25972.70,150,75,750,600,750,2,1,4,1,3,25977.30,25979.00,25979.30,25979.60,25979.90,75,300,75,75,600,1,2,1,1,1
2025-12-29 07:19:27+00:00,12683010,NIFTY25DECFUT,25977.60,3353175,11154825,75,26023.83,298425,420375,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:24+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25973.10,25972.90,25972.80,25972.70,150,75,825,900,1725,2,1,5,3,12,25976.80,25976.90,25979.00,25979.60,25979.90,75,75,225,75,600,1,1,1,1,1
2025-12-29 07:19:28+00:00,12683010,NIFTY25DECFUT,25979.00,3353250,11154825,225,26023.83,298950,419850,26080.00,26100.20,25972.40,26060.20,-0.31,2025-12-29 07:19:27+00:00,0,75,BUY,75,0.0143,0.000419,25974.00,25973.30,25973.00,25972.90,25972.80,75,75,750,1875,525,1,1,3,11,6,25976.90,25979.00,25979.60,25979.90,25980.00,75,225,75,600,900,1,1,1,1,4
2025-12-29 07:19:29+00:00,12683010,NIFTY25DECFUT,25974.00,3353550,11154825,75,26023.83,304350,420075,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:28+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25973.20,25973.10,25973.00,25972.90,75,300,75,975,1950,1,4,1,5,12,25974.20,25976.90,25979.90,25980.00,25980.10,75,75,600,900,525,1,1,1,4,2
2025-12-29 07:19:30+00:00,12683010,NIFTY25DECFUT,25974.00,3353625,11154825,75,26023.83,304275,420675,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:29+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25973.20,25973.10,25973.00,25972.90,25972.80,75,375,825,1800,825,1,5,3,10,7,25974.20,25976.90,25979.90,25980.00,25980.10,75,75,600,900,525,1,1,1,4,2
2025-12-29 07:19:31+00:00,12683010,NIFTY25DECFUT,25974.00,3353625,11154825,75,26023.83,297825,422250,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:29+00:00,0,75,SELL,-75,0.0167,0.000000,25974.00,25973.20,25973.10,25973.00,25972.90,750,75,375,150,900,1,1,5,1,6,25974.80,25977.50,25979.90,25980.00,25980.10,75,75,600,900,525,1,1,1,4,2
2025-12-29 07:19:33+00:00,12683010,NIFTY25DECFUT,25974.00,3353625,11154825,75,26023.83,297300,427125,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:29+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25973.20,25972.70,25972.60,25972.50,900,75,300,675,1425,2,1,4,2,9,25975.00,25977.70,25979.90,25980.00,25980.10,75,75,600,1125,825,1,1,1,6,5
2025-12-29 07:19:34+00:00,12683010,NIFTY25DECFUT,25974.00,3353625,11154825,75,26023.83,297150,427125,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:29+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25973.20,25972.70,25972.60,25972.50,900,75,600,975,675,2,1,1,6,7,25975.00,25977.70,25979.90,25980.00,25980.10,75,75,600,1125,825,1,1,1,6,5
2025-12-29 07:19:35+00:00,12683010,NIFTY25DECFUT,25975.00,3353625,11154825,75,26023.83,297600,427275,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:29+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25973.20,25972.70,25972.60,25972.50,900,75,900,750,900,2,1,5,3,10,25975.00,25977.70,25980.00,25980.10,25980.20,75,75,525,1425,1800,1,1,5,6,8
2025-12-29 07:19:37+00:00,12683010,NIFTY25DECFUT,25974.00,3353925,11154825,150,26023.82,292950,428475,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:37+00:00,0,300,SELL,-300,0.0606,0.000202,25974.00,25973.10,25972.60,25972.50,25972.40,600,75,75,1200,1275,1,1,1,6,9,25975.30,25977.50,25979.70,25979.80,25979.90,75,75,600,75,600,1,1,1,1,1
2025-12-29 07:19:38+00:00,12683010,NIFTY25DECFUT,25978.00,3354000,11154825,75,26023.82,285225,429075,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:37+00:00,0,375,BUY,375,0.0962,0.001026,25974.80,25974.00,25973.50,25972.60,25972.40,150,600,75,75,75,1,1,1,1,1,25975.80,25978.00,25979.40,25979.50,25979.60,75,75,1125,1125,150,1,1,3,3,1
2025-12-29 07:19:39+00:00,12683010,NIFTY25DECFUT,25978.00,3354150,11154825,75,26023.82,289425,429450,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:19:38+00:00,0,525,BUY,525,0.1045,0.000796,25974.60,25974.00,25972.60,25972.40,25972.00,75,600,75,75,300,1,1,1,1,4,25975.80,25979.00,25979.30,25979.40,25979.50,75,150,825,1125,1200,1,1,3,3,7
2025-12-29 07:19:40+00:00,12683010,NIFTY25DECFUT,25974.50,3354225,11154825,75,26023.82,290850,429750,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:39+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.70,25974.00,25972.60,25972.40,25972.10,150,600,75,75,600,2,1,1,1,1,25975.70,25979.00,25979.30,25979.40,25979.50,75,150,825,1125,1575,1,1,3,3,8
2025-12-29 07:19:41+00:00,12683010,NIFTY25DECFUT,25974.00,3354825,11154825,75,26023.81,290325,420600,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:40+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25972.60,25972.40,25972.10,25972.00,225,75,75,600,825,1,1,1,1,4,25974.70,25978.70,25978.90,25979.00,25979.10,75,75,75,1125,1425,1,1,1,5,5
2025-12-29 07:19:42+00:00,12683010,NIFTY25DECFUT,25974.00,3354825,11154825,75,26023.81,296325,425400,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:40+00:00,0,600,SELL,-600,0.1356,0.000113,25974.00,25972.60,25972.40,25972.10,25972.00,225,75,75,75,1125,1,1,1,1,10,25974.70,25977.40,25979.00,25979.20,25979.30,75,75,150,600,1350,1,1,1,1,5
2025-12-29 07:19:43+00:00,12683010,NIFTY25DECFUT,25974.00,3354825,11154825,75,26023.81,295200,424425,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:40+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25972.60,25972.40,25972.10,25972.00,225,75,75,75,1350,1,1,1,1,6,25974.70,25977.40,25978.90,25979.00,25979.10,75,75,600,150,600,1,1,1,1,1
2025-12-29 07:19:44+00:00,12683010,NIFTY25DECFUT,25974.00,3354825,11154825,75,26023.81,295125,424725,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:40+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25973.10,25972.60,25972.40,25972.20,225,75,75,75,600,1,1,1,1,1,25975.50,25978.20,25979.00,25979.10,25979.30,75,75,150,75,1425,1,1,1,1,5
2025-12-29 07:19:45+00:00,12683010,NIFTY25DECFUT,25974.00,3354900,11154825,75,26023.81,291675,424800,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:45+00:00,0,75,SELL,-75,0.0357,0.000000,25974.00,25972.80,25972.60,25972.40,25972.10,150,75,75,75,75,1,1,1,1,1,25975.50,25978.20,25978.90,25979.00,25979.10,75,75,600,750,75,1,1,1,2,1
2025-12-29 07:19:46+00:00,12683010,NIFTY25DECFUT,25974.00,3354900,11154825,75,26023.81,290325,423825,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:45+00:00,0,75,SELL,-75,0.0370,0.000000,25974.00,25972.70,25972.60,25972.40,25972.10,150,75,75,75,600,1,1,1,1,1,25975.50,25978.20,25979.00,25979.10,25979.20,75,75,150,75,600,1,1,1,1,1
2025-12-29 07:19:47+00:00,12683010,NIFTY25DECFUT,25974.50,3355425,11154825,75,26023.80,294975,422550,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:47+00:00,0,525,SELL,-525,0.1077,0.000103,25974.00,25972.60,25972.50,25972.40,25972.30,150,75,900,675,300,1,1,5,2,4,25975.70,25978.20,25979.30,25979.40,25979.50,75,75,675,825,600,1,1,3,4,3
2025-12-29 07:19:48+00:00,12683010,NIFTY25DECFUT,25974.50,3355425,11154825,75,26023.80,294975,422550,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:47+00:00,0,525,SELL,-525,0.1077,0.000103,25974.00,25972.60,25972.50,25972.40,25972.30,150,75,900,675,300,1,1,5,2,4,25975.70,25978.20,25979.30,25979.40,25979.50,75,75,675,825,600,1,1,3,4,3
2025-12-29 07:19:51+00:00,12683010,NIFTY25DECFUT,25974.50,3355425,11154825,75,26023.80,297225,423600,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:47+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25973.30,25972.70,25972.60,25972.50,150,75,1275,675,600,1,1,6,2,7,25975.70,25978.40,25979.80,25979.90,25980.00,75,75,75,1050,1725,1,1,1,4,8
2025-12-29 07:19:52+00:00,12683010,NIFTY25DECFUT,25974.50,3355425,11154825,75,26023.80,296925,423150,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:47+00:00,0,600,SELL,-600,0.1026,0.000085,25974.00,25973.20,25972.90,25972.80,25972.70,150,75,600,900,525,1,1,1,5,3,25975.70,25978.40,25979.80,25979.90,25980.00,75,75,75,1050,1725,1,1,1,4,8
2025-12-29 07:19:53+00:00,12683010,NIFTY25DECFUT,25974.50,3355425,11154825,75,26023.80,296700,412950,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:47+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.10,25974.00,25973.20,25973.00,25972.90,75,150,300,675,975,1,1,4,2,6,25975.70,25978.40,25980.00,25980.10,25980.20,75,75,300,150,150,1,1,3,1,1
2025-12-29 07:19:54+00:00,12683010,NIFTY25DECFUT,25974.50,3355425,11154825,75,26023.80,300750,419475,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:47+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.10,25974.00,25973.80,25973.60,25973.50,75,150,300,675,975,1,1,4,5,6,25975.70,25978.40,25980.00,25980.60,25980.80,75,75,300,75,150,1,1,3,1,2
2025-12-29 07:19:55+00:00,12683010,NIFTY25DECFUT,25974.50,3355425,11154825,75,26023.80,300525,421800,26080.00,26100.20,25972.40,26060.20,-0.33,2025-12-29 07:19:47+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25973.80,25973.70,25973.60,25973.50,300,300,675,1200,375,2,4,2,4,4,25975.70,25978.40,25980.00,25980.60,25980.80,75,75,300,75,600,1,1,3,1,1
