time,instrument_token,trading_symbol,last_price,volume_traded,oi,last_traded_quantity,average_traded_price,total_buy_quantity,total_sell_quantity,day_open,day_high,day_low,day_close,change,last_trade_time,oi_delta,volume_delta,aggressor_side,cvd_change,depth_toxicity_tick,kyle_lambda_tick,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_orders_1,bid_orders_2,bid_orders_3,bid_orders_4,bid_orders_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_orders_1,ask_orders_2,ask_orders_3,ask_orders_4,ask_orders_5
2025-12-29 07:20:56+00:00,12683010,NIFTY25DECFUT,25972.50,3363975,11163750,75,26023.68,292725,423675,26080.00,26100.20,25972.40,26060.20,-0.34,2025-12-29 07:20:53+00:00,0,75,SELL,-75,0.0256,0.000752,25974.60,25973.30,25972.60,25972.50,25972.40,75,75,75,375,225,1,1,1,5,2,25974.70,25975.60,25977.70,25979.30,25979.40,150,75,75,600,1125,2,1,1,1,3
2025-12-29 07:20:57+00:00,12683010,NIFTY25DECFUT,25976.00,3364500,11163750,75,26023.67,296775,424950,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:20:56+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25972.50,25972.40,25972.30,25972.20,25972.10,75,225,375,450,1725,1,2,4,5,9,25976.00,25977.70,25979.40,25979.50,25979.60,75,75,1125,1200,300,1,1,3,4,2
2025-12-29 07:20:59+00:00,12683010,NIFTY25DECFUT,25976.00,3364575,11163750,75,26023.67,292950,425850,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:20:57+00:00,0,75,BUY,75,0.0227,0.000000,25973.10,25972.80,25972.40,25972.30,25972.20,75,75,225,225,150,1,1,2,2,2,25975.70,25978.30,25979.30,25979.40,25979.50,75,75,600,1200,525,1,1,1,4,2
2025-12-29 07:21:00+00:00,12683010,NIFTY25DECFUT,25976.20,3365175,11163750,75,26023.66,285150,428400,26080.00,26100.20,25972.40,26060.20,-0.32,2025-12-29 07:21:00+00:00,0,600,BUY,600,0.1311,0.000044,25972.00,25971.90,25971.80,25971.70,25971.60,525,150,300,675,300,6,1,2,4,3,25977.80,25979.00,25979.10,25979.20,25979.30,225,600,825,75,300,2,1,4,1,2
2025-12-29 07:21:01+00:00,12683010,NIFTY25DECFUT,25972.00,3365175,11163750,75,26023.66,285150,428400,26080.00,26100.20,25972.40,26060.20,-0.34,2025-12-29 07:21:00+00:00,0,1200,SELL,-1200,0.2319,0.000097,25972.00,25971.90,25971.80,25971.70,25971.60,525,150,300,675,300,6,1,2,4,3,25977.80,25979.00,25979.10,25979.20,25979.30,225,600,825,75,300,2,1,4,1,2
2025-12-29 07:21:02+00:00,12683010,NIFTY25DECFUT,25971.50,3366225,11163750,300,26023.65,289350,426600,26080.00,26100.20,25971.70,26060.20,-0.34,2025-12-29 07:21:02+00:00,0,1050,SELL,-1050,0.2188,0.000979,25971.60,25971.50,25971.40,25971.30,25971.20,75,375,225,750,675,1,1,3,6,7,25976.40,25977.90,25978.20,25978.40,25978.50,75,150,150,600,675,1,1,1,1,2
2025-12-29 07:21:03+00:00,12683010,NIFTY25DECFUT,25971.50,3366600,11163750,300,26023.64,293925,426150,26080.00,26100.20,25971.50,26060.20,-0.34,2025-12-29 07:21:02+00:00,0,2025,SELL,-2025,0.2368,0.000526,25971.40,25971.30,25971.20,25971.10,25971.00,75,825,675,1875,1500,1,7,4,10,11,25974.80,25977.90,25978.10,25978.20,25978.40,75,150,600,150,600,1,1,1,1,1
2025-12-29 07:21:04+00:00,12683010,NIFTY25DECFUT,25972.00,3366600,11163750,75,26023.64,300000,424725,26080.00,26100.20,25971.50,26060.20,-0.34,2025-12-29 07:21:02+00:00,0,375,SELL,-375,0.0625,0.000083,25973.20,25971.40,25971.30,25971.20,25971.10,75,150,1125,1650,1575,1,2,6,8,12,25975.10,25977.00,25977.90,25978.20,25978.50,75,75,150,150,600,1,1,1,1,1
2025-12-29 07:21:05+00:00,12683010,NIFTY25DECFUT,25972.20,3367050,11163750,75,26023.63,300525,423375,26080.00,26100.20,25971.50,26060.20,-0.34,2025-12-29 07:21:04+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25972.00,25971.70,25971.60,25971.50,25971.40,150,150,150,300,750,2,2,2,3,9,25974.70,25975.50,25977.00,25978.20,25978.60,525,75,75,150,525,1,1,1,1,2
2025-12-29 07:21:06+00:00,12683010,NIFTY25DECFUT,25974.70,3367275,11163750,75,26023.63,300825,420225,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:05+00:00,0,675,BUY,675,0.1452,0.000581,25972.10,25972.00,25971.90,25971.80,25971.70,375,375,150,375,1350,5,1,1,5,11,25974.70,25975.50,25977.60,25978.20,25978.90,450,75,75,150,600,1,1,1,1,1
2025-12-29 07:21:07+00:00,12683010,NIFTY25DECFUT,25974.70,3367275,11163750,75,26023.63,301200,420600,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:05+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25972.20,25972.10,25972.00,25971.90,25971.80,300,75,375,300,300,4,1,1,3,4,25974.70,25975.60,25977.60,25978.20,25978.90,450,75,75,150,600,1,1,1,1,1
2025-12-29 07:21:08+00:00,12683010,NIFTY25DECFUT,25973.00,3367725,11163750,75,26023.62,301950,420300,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:07+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25973.00,25972.00,25971.90,25971.80,25971.70,75,375,300,600,2175,1,1,2,7,18,25974.70,25977.50,25977.60,25978.20,25979.00,450,75,75,150,600,1,1,1,1,1
2025-12-29 07:21:09+00:00,12683010,NIFTY25DECFUT,25974.70,3367725,11163750,75,26023.62,296100,421275,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:07+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25973.00,25972.00,25971.90,25971.80,25971.70,75,750,150,375,825,1,6,1,4,9,25974.70,25975.40,25977.50,25977.60,25978.20,450,75,75,75,150,1,1,1,1,1
2025-12-29 07:21:10+00:00,12683010,NIFTY25DECFUT,25974.70,3367725,11163750,75,26023.62,296100,421275,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:07+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25973.00,25972.00,25971.90,25971.80,25971.70,75,750,150,375,825,1,6,1,4,9,25974.70,25975.40,25977.50,25977.60,25978.20,450,75,75,75,150,1,1,1,1,1
2025-12-29 07:21:11+00:00,12683010,NIFTY25DECFUT,25974.70,3367875,11163750,75,26023.62,304575,419025,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:09+00:00,0,150,BUY,150,0.0294,0.000333,25972.50,25972.20,25972.10,25972.00,25971.90,300,375,450,1800,1275,4,3,6,17,12,25974.70,25975.60,25977.50,25977.70,25978.20,375,75,75,75,150,1,1,1,1,1
2025-12-29 07:21:12+00:00,12683010,NIFTY25DECFUT,25974.70,3367950,11163750,75,26023.62,303600,420075,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:11+00:00,0,75,BUY,75,0.0200,0.000000,25973.20,25972.40,25972.20,25972.10,25972.00,150,300,525,375,1650,2,4,5,5,15,25974.70,25975.60,25977.50,25977.70,25978.20,300,75,75,75,150,1,1,1,1,1
2025-12-29 07:21:13+00:00,12683010,NIFTY25DECFUT,25973.20,3368100,11163750,75,26023.62,303525,420000,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:12+00:00,0,225,SELL,-225,0.0400,0.000267,25972.40,25972.20,25972.10,25972.00,25971.90,300,525,375,1575,1500,4,5,5,14,14,25974.70,25975.60,25977.50,25977.70,25979.40,300,75,75,75,600,1,1,1,1,1
2025-12-29 07:21:14+00:00,12683010,NIFTY25DECFUT,25972.50,3368250,11163750,75,26023.62,303900,421275,26080.00,26100.20,25971.50,26060.20,-0.34,2025-12-29 07:21:14+00:00,0,300,SELL,-300,0.0678,0.000497,25972.50,25972.30,25972.20,25972.10,25972.00,300,150,375,225,1950,4,1,4,3,17,25974.70,25975.60,25977.50,25977.70,25979.40,300,75,75,75,600,1,1,1,1,1
2025-12-29 07:21:17+00:00,12683010,NIFTY25DECFUT,25972.50,3368250,11163750,75,26023.62,297075,423150,26080.00,26100.20,25971.50,26060.20,-0.34,2025-12-29 07:21:14+00:00,0,150,SELL,-150,0.0408,0.000190,25972.20,25972.10,25972.00,25971.90,25971.80,300,75,825,450,525,4,1,6,4,6,25974.70,25975.60,25977.50,25977.70,25979.30,300,75,75,75,825,1,1,1,1,3
2025-12-29 07:21:18+00:00,12683010,NIFTY25DECFUT,25972.50,3368325,11163750,75,26023.61,297750,423075,26080.00,26100.20,25971.50,26060.20,-0.34,2025-12-29 07:21:18+00:00,0,75,SELL,-75,0.0189,0.000000,25972.20,25972.10,25972.00,25971.90,25971.80,300,225,450,750,975,4,2,2,7,9,25974.70,25975.40,25977.50,25977.70,25979.30,300,75,75,75,675,1,1,1,1,2
2025-12-29 07:21:19+00:00,12683010,NIFTY25DECFUT,25972.50,3368325,11163750,75,26023.61,298350,424275,26080.00,26100.20,25971.50,26060.20,-0.34,2025-12-29 07:21:18+00:00,0,75,SELL,-75,0.0161,0.000000,25972.10,25972.00,25971.90,25971.80,25971.70,525,450,825,900,675,6,2,8,8,9,25974.70,25975.40,25977.50,25977.70,25979.30,300,75,75,75,675,1,1,1,1,2
2025-12-29 07:21:20+00:00,12683010,NIFTY25DECFUT,25972.50,3368325,11163750,75,26023.61,298575,424950,26080.00,26100.20,25971.50,26060.20,-0.34,2025-12-29 07:21:18+00:00,0,75,SELL,-75,0.0135,0.000000,25972.10,25972.00,25971.90,25971.80,25971.70,675,450,675,975,675,7,2,6,9,9,25974.70,25975.40,25977.50,25979.30,25979.40,300,75,150,675,825,1,1,2,2,3
2025-12-29 07:21:21+00:00,12683010,NIFTY25DECFUT,25972.50,3368325,11163750,75,26023.61,298950,424350,26080.00,26100.20,25971.50,26060.20,-0.34,2025-12-29 07:21:18+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25972.20,25972.10,25972.00,25971.90,25971.80,300,375,600,750,1125,4,3,4,7,11,25974.70,25975.60,25977.50,25979.30,25979.40,300,75,150,675,675,1,1,2,2,2
2025-12-29 07:21:23+00:00,12683010,NIFTY25DECFUT,25974.70,3368400,11163750,150,26023.61,298500,423600,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:22+00:00,0,75,BUY,75,0.0227,0.000000,25974.10,25972.20,25972.10,25972.00,25971.90,75,450,225,600,750,1,5,2,4,7,25974.70,25975.60,25977.50,25977.70,25979.30,225,75,75,75,675,1,1,1,1,2
2025-12-29 07:21:24+00:00,12683010,NIFTY25DECFUT,25974.10,3368625,11163750,75,26023.61,298800,422475,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:23+00:00,0,300,SELL,-300,0.0714,0.000381,25972.20,25972.10,25972.00,25971.90,25971.80,300,225,600,750,1125,4,2,4,7,11,25974.70,25975.60,25977.50,25977.70,25979.20,75,75,75,75,600,1,1,1,1,1
2025-12-29 07:21:25+00:00,12683010,NIFTY25DECFUT,25973.00,3368625,11163750,75,26023.61,281250,421800,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:23+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25973.00,25972.10,25972.00,25971.90,25971.80,300,225,375,450,675,1,2,5,4,5,25974.10,25974.70,25975.00,25977.50,25977.70,75,75,75,75,75,1,1,1,1,1
2025-12-29 07:21:26+00:00,12683010,NIFTY25DECFUT,25973.00,3368700,11163750,75,26023.61,291225,422325,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:25+00:00,0,75,SELL,-75,0.0286,0.000419,25973.00,25972.10,25972.00,25971.90,25971.80,225,150,75,300,525,1,1,1,4,4,25974.00,25974.10,25974.70,25974.90,25977.00,975,75,75,75,75,1,1,1,1,1
2025-12-29 07:21:28+00:00,12683010,NIFTY25DECFUT,25973.00,3368775,11163750,75,26023.61,292800,421500,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:27+00:00,0,75,SELL,-75,0.0303,0.000000,25973.00,25972.00,25971.80,25971.70,25971.60,225,75,375,150,300,2,1,5,2,3,25973.80,25974.00,25974.10,25974.70,25976.80,75,975,75,75,75,1,1,1,1,1
2025-12-29 07:21:29+00:00,12683010,NIFTY25DECFUT,25973.00,3368775,11163750,75,26023.61,291600,421200,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:27+00:00,0,75,SELL,-75,0.0313,0.000000,25973.00,25972.00,25971.70,25971.60,25971.50,225,75,450,150,150,2,1,6,1,2,25973.80,25974.00,25974.10,25974.70,25976.80,75,975,75,75,75,1,1,1,1,1
2025-12-29 07:21:30+00:00,12683010,NIFTY25DECFUT,25973.00,3368925,11163750,75,26023.61,293775,419550,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:30+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25973.00,25972.00,25971.80,25971.70,25971.60,150,75,300,150,300,2,1,4,2,3,25973.80,25974.10,25974.70,25976.80,25977.50,75,75,75,75,75,1,1,1,1,1
2025-12-29 07:21:31+00:00,12683010,NIFTY25DECFUT,25973.00,3369075,11163750,75,26023.60,293475,420825,26080.00,26100.20,25971.50,26060.20,-0.33,2025-12-29 07:21:30+00:00,0,675,BUY,675,0.2093,0.000341,25972.00,25971.70,25971.60,25971.50,25971.40,75,375,150,150,600,1,5,1,2,3,25973.70,25973.90,25974.10,25974.60,25976.80,75,900,75,75,75,1,1,1,1,1
2025-12-29 07:21:32+00:00,12683010,NIFTY25DECFUT,25971.20,3369300,11163750,75,26023.60,296550,421800,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:32+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25971.10,25971.00,25970.90,25970.80,25970.70,300,75,150,150,450,4,1,2,2,5,25973.40,25973.70,25974.10,25974.30,25976.70,900,75,75,75,75,1,1,1,1,1
2025-12-29 07:21:33+00:00,12683010,NIFTY25DECFUT,25971.20,3369375,11163750,75,26023.60,298425,420900,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:32+00:00,0,300,SELL,-300,0.1176,0.000706,25971.10,25971.00,25970.90,25970.80,25970.70,225,75,150,300,300,3,1,1,4,3,25973.30,25973.50,25974.10,25974.20,25976.40,75,900,75,75,75,1,1,1,1,1
2025-12-29 07:21:35+00:00,12683010,NIFTY25DECFUT,25973.30,3371250,11163750,75,26023.57,300975,420450,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:33+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25971.30,25971.20,25971.10,25971.00,25970.90,300,450,825,375,900,1,2,5,5,10,25975.00,25976.60,25977.50,25978.00,25978.20,75,75,75,75,75,1,1,1,1,1
2025-12-29 07:21:36+00:00,12683010,NIFTY25DECFUT,25973.30,3371250,11163750,75,26023.57,301425,421050,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:33+00:00,0,1875,BUY,1875,0.2475,0.000541,25971.30,25971.20,25971.10,25971.00,25970.90,300,450,1125,1050,1350,1,2,9,12,12,25974.90,25977.00,25977.50,25978.20,25978.30,375,75,75,75,825,2,1,1,1,3
2025-12-29 07:21:37+00:00,12683010,NIFTY25DECFUT,25971.30,3371250,11163750,150,26023.57,301425,421050,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:33+00:00,0,1950,SELL,-1950,0.2549,0.000013,25971.30,25971.20,25971.10,25971.00,25970.90,300,450,1125,1050,1350,1,2,9,12,12,25974.90,25977.00,25977.50,25978.20,25978.30,375,75,75,75,825,2,1,1,1,3
2025-12-29 07:21:38+00:00,12683010,NIFTY25DECFUT,25971.70,3371625,11163750,75,26023.57,305175,420675,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:37+00:00,0,225,SELL,-225,0.0517,0.000092,25971.60,25971.50,25971.40,25971.30,25971.20,300,525,825,525,1125,1,3,9,6,11,25974.90,25975.30,25977.30,25977.50,25978.60,300,75,75,75,300,1,1,1,1,1
2025-12-29 07:21:39+00:00,12683010,NIFTY25DECFUT,25974.90,3371775,11163750,150,26023.56,305100,420450,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:39+00:00,0,525,BUY,525,0.1129,0.000344,25971.60,25971.50,25971.40,25971.30,25971.20,300,525,825,225,1575,1,3,9,3,15,25974.90,25975.30,25977.30,25977.50,25978.60,150,75,75,75,300,1,1,1,1,1
2025-12-29 07:21:40+00:00,12683010,NIFTY25DECFUT,25972.10,3371775,11163750,75,26023.56,304200,414825,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:39+00:00,0,150,SELL,-150,0.0455,0.000121,25972.10,25971.90,25971.80,25971.70,25971.60,300,300,825,375,900,4,1,4,4,8,25974.80,25975.60,25977.40,25977.50,25978.70,150,75,75,75,75,1,1,1,1,1
2025-12-29 07:21:42+00:00,12683010,NIFTY25DECFUT,25974.30,3371850,11163750,75,26023.56,305325,420375,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:40+00:00,0,600,BUY,600,0.1143,0.000571,25972.20,25972.00,25971.90,25971.80,25971.70,300,300,975,1275,1125,4,1,8,8,12,25974.80,25975.60,25977.50,25977.60,25979.20,150,75,75,75,300,1,1,1,1,1
2025-12-29 07:21:43+00:00,12683010,NIFTY25DECFUT,25974.30,3371925,11163750,75,26023.56,305775,420075,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:42+00:00,0,75,BUY,75,0.0204,0.000599,25973.00,25972.90,25972.80,25972.70,25972.60,450,675,450,300,750,6,2,2,3,10,25974.70,25975.60,25977.50,25979.90,25980.00,150,75,150,300,300,1,1,2,1,2
2025-12-29 07:21:44+00:00,12683010,NIFTY25DECFUT,25974.70,3372150,11163750,75,26023.56,302400,419850,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:43+00:00,0,300,SELL,-300,0.0909,0.000121,25974.70,25973.40,25973.10,25973.00,25972.90,75,75,75,525,900,1,1,1,3,4,25976.40,25977.50,25979.90,25980.00,25980.10,75,150,300,300,525,1,2,1,2,2
2025-12-29 07:21:45+00:00,12683010,NIFTY25DECFUT,25974.70,3372150,11163750,75,26023.56,301800,420300,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:43+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.90,25974.80,25974.70,25974.00,25973.10,75,600,75,75,375,1,1,1,1,5,25976.30,25976.40,25977.50,25978.50,25979.90,300,75,75,75,300,1,1,1,1,1
2025-12-29 07:21:46+00:00,12683010,NIFTY25DECFUT,25974.70,3372900,11163750,75,26023.55,298650,422025,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:46+00:00,0,750,BUY,750,0.2326,0.000000,25974.00,25973.10,25973.00,25972.90,25972.80,75,300,75,225,150,1,4,1,3,1,25974.70,25975.60,25975.80,25976.30,25977.50,225,75,975,300,75,1,1,1,1,1
2025-12-29 07:21:47+00:00,12683010,NIFTY25DECFUT,25972.60,3372900,11163750,300,26023.55,299100,421875,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:46+00:00,0,750,SELL,-750,0.2439,0.000683,25974.00,25973.40,25973.30,25973.20,25973.10,75,300,75,150,75,1,4,1,2,1,25974.90,25975.70,25976.00,25976.30,25977.50,225,75,975,300,75,1,1,1,1,1
2025-12-29 07:21:48+00:00,12683010,NIFTY25DECFUT,25972.60,3379500,11163750,300,26023.45,308025,418725,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:47+00:00,0,6600,SELL,-6600,0.7040,0.000000,25973.30,25973.20,25973.10,25973.00,25972.90,75,150,150,225,450,1,1,2,3,5,25974.90,25975.70,25976.30,25977.50,25977.80,525,75,975,75,75,2,1,1,1,1
2025-12-29 07:21:49+00:00,12683010,NIFTY25DECFUT,25972.90,3383475,11163750,75,26023.39,311550,418350,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:48+00:00,0,3975,SELL,-3975,0.5638,0.000000,25973.30,25973.20,25973.00,25972.90,25972.80,300,75,225,750,225,4,1,3,5,3,25974.90,25975.80,25976.30,25977.50,25977.80,300,75,975,75,75,1,1,1,1,1
2025-12-29 07:21:50+00:00,12683010,NIFTY25DECFUT,25974.90,3383625,11163750,75,26023.39,312300,418425,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:49+00:00,0,75,BUY,75,0.0217,0.000464,25973.40,25973.30,25973.10,25973.00,25972.90,300,75,450,525,525,4,1,6,6,3,25974.90,25975.80,25976.30,25977.50,25977.90,300,75,975,75,75,1,1,1,1,1
2025-12-29 07:21:51+00:00,12683010,NIFTY25DECFUT,25974.90,3383625,11163750,75,26023.39,312300,418425,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:49+00:00,0,150,BUY,150,0.0426,0.000567,25973.40,25973.30,25973.10,25973.00,25972.90,300,75,450,525,525,4,1,6,6,3,25974.90,25975.80,25976.30,25977.50,25977.90,300,75,975,75,75,1,1,1,1,1
2025-12-29 07:21:53+00:00,12683010,NIFTY25DECFUT,25974.00,3384300,11163750,75,26023.38,298800,420000,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:51+00:00,0,675,SELL,-675,0.1915,0.000255,25974.00,25973.50,25973.40,25973.30,25973.20,225,75,150,300,675,2,1,1,4,4,25975.00,25975.20,25975.30,25975.90,25976.40,75,150,150,75,975,1,1,1,1,1
2025-12-29 07:21:54+00:00,12683010,NIFTY25DECFUT,25975.10,3384375,11163750,75,26023.38,294300,419775,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:53+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25973.40,25973.30,25973.20,25973.10,150,150,375,150,300,1,1,5,1,3,25975.00,25975.20,25975.30,25975.90,25976.40,75,150,150,75,975,1,1,1,1,1
2025-12-29 07:21:55+00:00,12683010,NIFTY25DECFUT,25975.10,3384525,11163750,75,26023.37,293700,420375,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:54+00:00,0,150,BUY,150,0.0588,0.000431,25974.10,25973.30,25973.20,25973.10,25973.00,150,75,75,600,150,1,1,1,7,1,25974.90,25975.00,25975.80,25976.30,25977.50,150,75,75,975,75,1,1,1,1,1
2025-12-29 07:21:56+00:00,12683010,NIFTY25DECFUT,25975.10,3384525,11163750,75,26023.37,298725,419475,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:54+00:00,0,150,BUY,150,0.0488,0.000000,25974.10,25973.40,25973.20,25973.10,25973.00,150,375,75,675,300,1,5,1,7,4,25974.90,25975.30,25975.80,25976.40,25977.50,150,75,75,975,75,1,1,1,1,1
2025-12-29 07:21:57+00:00,12683010,NIFTY25DECFUT,25975.10,3384525,11163750,75,26023.37,297975,419025,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:54+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.10,25973.40,25973.30,25973.20,25973.10,150,75,300,75,600,1,1,4,1,6,25974.90,25975.30,25975.80,25976.40,25977.50,150,75,75,975,75,1,1,1,1,1
2025-12-29 07:21:59+00:00,12683010,NIFTY25DECFUT,25974.90,3384750,11163750,75,26023.37,289575,421425,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:58+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25973.50,25973.10,25972.80,25972.70,25972.50,75,75,75,75,525,1,1,1,1,6,25974.90,25975.80,25976.10,25977.50,25977.90,150,75,975,75,75,1,1,1,1,1
